gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,GENENAME,COMMON,DESCRIPTION,SGD,UNIPROT,GO,ONTOLOGY,PATH,PFAM,INTERPRO
YNL138W,167.67741070715684,1.2197947857631022,0.24474044917551221,4.9840342692529065,6.227204310037663e-7,4.323883087249696e-6,SRV2,SRV2,"Cyclase-associated protein, CAP; accelerates nucleotide exchange and actin filament depolymerization; N-terminus binds adenylate cyclase, facilitating activation by RAS and directly catalyzes cofilin-mediated severing of actin filaments; C-terminus binds and recycles cofilin bound, ADP-actin monomers, facilitating regulation of actin dynamics and cell morphogenesis; processively tracks and promotes depolymerization of actin filament barbed and pointed ends;  mCAP1 is the mouse homolog",S000005082,B3LNZ5,GO:0003779;GO:0005737;GO:0007010;GO:0007015;GO:0007265;GO:0008179;GO:0030042;GO:0030479;GO:0030833;GO:0030836;GO:0043332;GO:0051014;GO:0090141,BP;CC;MF,,PF01213;PF08603;PF21938,IPR001837;IPR006599;IPR013912;IPR013992;IPR016098;IPR017901;IPR018106;IPR028417;IPR028419
YDR477W,69.77434610658938,1.2677409785813085,0.25468289579649933,4.977723276691021,6.433654691141786e-7,4.456606447282565e-6,SNF1,SNF1,"AMP-activated S/T protein kinase (AMPK); complexes with Snf4p and a Sip1p/Sip2p/Gal83p family member; required for glucose-shortage induced respiratory gene expression, heat shock, sporulation, and peroxisome biogenesis; regulates filamentous growth; acts as a non-canonical GEF activating Arf3p during invasive growth; role in mitotic spindle alignment in non-limiting glucose; phosphorylates Kcs1p; target of SUMO-dependent, Ub-mediated destruction; polyhistidine tract acts as a pH sensing module",S000002885,A0A0L8VUK1,GO:0000132;GO:0000144;GO:0000166;GO:0001403;GO:0004672;GO:0004674;GO:0004679;GO:0005085;GO:0005524;GO:0005634;GO:0005641;GO:0005737;GO:0005739;GO:0005774;GO:0005856;GO:0005935;GO:0005938;GO:0006986;GO:0010920;GO:0016239;GO:0016301;GO:0016740;GO:0017148;GO:0031588;GO:0031965;GO:0033554;GO:0034976;GO:0042149;GO:0045722;GO:0071940;GO:0090606;GO:0106310;GO:1900436;GO:2000222,BP;CC;MF,04113,PF00069;PF08587;PF16579,IPR000719;IPR008271;IPR011009;IPR013896;IPR017441;IPR028375;IPR032270
YPR101W,42.032019883799556,-2.025133084975325,0.40684534822650414,-4.977648371311516,6.436144227904512e-7,4.456606447282565e-6,SNT309,SNT309,"Member of the NineTeen Complex (NTC); this complex contains Prp19p and stabilizes U6 snRNA in catalytic forms of the spliceosome containing U2, U5, and U6 snRNAs; interacts physically and genetically with Prp19p",S000006305,A6ZWY1,GO:0000384;GO:0000398;GO:0000974;GO:0005634;GO:0005681;GO:0006397;GO:0008380;GO:0071006,BP;CC;MF,,,
YKR064W,104.66915009080039,-1.301589914650158,0.26177300214017146,-4.972208379048945,6.619449891568404e-7,4.578513260159307e-6,OAF3,OAF3,"Putative transcriptional repressor with Zn(2)-Cys(6) finger; negatively regulates transcription in response to oleate levels, based on mutant phenotype and localization to oleate-responsive promoters; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; forms nuclear foci upon DNA replication stress",S000001772,B3LRD9,GO:0000122;GO:0000981;GO:0003677;GO:0005634;GO:0005737;GO:0005739;GO:0006355;GO:0008270;GO:0045944;GO:0046872;GO:0071400,BP;CC;MF,,PF00172,IPR001138
YDR494W,173.34730551890866,1.3938673496581075,0.28056024229686444,4.968157064047722,6.75922068419036e-7,4.670074247337212e-6,RSM28,RSM28,Mitochondrial ribosomal protein of the small subunit; genetic interactions suggest a possible role in promoting translation initiation,S000002902,A6ZZ83,GO:0003735;GO:0005739;GO:0005763;GO:0005840;GO:0070124;GO:1990904,BP;CC;MF,,,
YPL160W,335.8467742417648,-1.0312810482446015,0.20763821180328698,-4.966720909837252,6.809447554178654e-7,4.699635115261006e-6,CDC60,CDC60,Cytosolic leucyl tRNA synthetase; ligates leucine to the appropriate tRNA; human homolog LARS can complement yeast temperature-sensitive mutant at restrictive temperature,S000006081,A6ZW93,GO:0000166;GO:0002161;GO:0004812;GO:0004823;GO:0005524;GO:0005737;GO:0006412;GO:0006418;GO:0006429;GO:0016874;GO:0106074;GO:1903432;GO:1990825,BP;CC;MF,00290;00970,PF00133;PF08264;PF24810,IPR002300;IPR004493;IPR009008;IPR009080;IPR013155;IPR014729
YGR204C-A,14.404851971831865,3.0391105150636912,0.6133549785862333,4.954896627836557,7.236875286259242e-7,4.989177667328288e-6,NA,NA,"Protein of unknown function; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching",S000028640,A6ZUL5,GO:0003674;GO:0005575;GO:0008150,BP;CC;MF,,,
YKL212W,157.5160033752819,-1.0431040136608325,0.21053991687983928,-4.95442398343949,7.254486981239678e-7,4.995865352947499e-6,SAC1,SAC1,"Phosphatidylinositol phosphate phosphatase; role in early and medial Golgi PtdIns4P hydrolysis; regulated by Vps74p interaction; ER localized transmembrane protein which cycles through the Golgi; role in protein trafficking, processing, secretion, and cell wall maintenance; regulates sphingolipid biosynthesis by modulating PtdIns(4)P metabolism; PtdIns4P PPase activity is crucial for autophagosome-vacuole fusion during autophagy; human homolog SACM1L complements autophagy defects of the null",S000001695,A0A0L8VMC9,GO:0000139;GO:0004438;GO:0005739;GO:0005741;GO:0005783;GO:0005789;GO:0005797;GO:0005829;GO:0016787;GO:0016791;GO:0017059;GO:0032541;GO:0034593;GO:0043812;GO:0043813;GO:0046854;GO:0046856;GO:0052629;GO:0061909;GO:0072517,BP;CC;MF,,PF02383,IPR002013
YJL101C,277.2247644591324,0.9536287653999908,0.19256751958610352,4.95217868231195,7.338717039132749e-7,5.048365806331516e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPR040W,77.6191943457651,1.325358403037759,0.2677953485437034,4.949146466677574,7.45396395556658e-7,5.122065547269092e-6,TIP41,TIP41,"Tap42p-interacting protein; negative regulator of the TORC1 signaling pathway that activates the type 2A-related phosphatase Sit4p by binding and antagonizing Tap42p, a SIT4 inhibitor; proposed to be part of a feedback loop to amplify Sit4p activity when TORC1 is inactivated; protein abundance increases in response to DNA replication stress",S000006244,A6ZWT2,GO:0003674;GO:0005634;GO:0005737;GO:0005829;GO:0009968;GO:0031929;GO:0072542;GO:1904262,BP;CC;MF,,PF04176,IPR007303
YHR178W,81.35462898561747,-1.3921781581842159,0.2813545178511565,-4.948127966158029,7.493064313861618e-7,5.143337080656099e-6,STB5,STB5,"Transcription factor; regulates multidrug resistance and the oxidative stress response; forms a heterodimer with Pdr1p; contains a Zn(II)2Cys6 zinc finger domain that interacts with a pleiotropic drug resistance element in vitro; negative regulator of autophagy, modulating the transcription of genes involved in NADPH production and the pentose phosphate pathway; Stb5p expression is reduced during nitrogen starvation and autophagy induction, while STB5 mRNA levels are significantly increased",S000001221,A6ZT85,GO:0000981;GO:0003677;GO:0003700;GO:0005634;GO:0006351;GO:0006355;GO:0006357;GO:0006368;GO:0008270;GO:0034599;GO:0043565;GO:0045944;GO:0046872,BP;CC;MF,,PF00172;PF04082,IPR001138;IPR007219
YDR270W,105.22699021149869,-1.4075304913830433,0.28457953054295243,-4.9460004684722065,7.575377641464162e-7,5.194192161329662e-6,CCC2,CCC2,Cu(+2)-transporting P-type ATPase; required for export of copper from cytosol into extracytosolic compartment; targeted to vacuole via AP-3 pathway; similar to human proteins involved in Menkes and Wilsons diseases; protein abundance increases in response to DNA replication stress; affects TBSV model (+)RNA virus replication by regulating copper metabolism; human homologs ATP7A and ATP7B both complement yeast null mutant,S000002678,B3LG21,GO:0000166;GO:0005507;GO:0005524;GO:0005794;GO:0006811;GO:0006812;GO:0006825;GO:0006879;GO:0012510;GO:0016020;GO:0016887;GO:0019829;GO:0030003;GO:0043682;GO:0046872;GO:0055070;GO:0055085;GO:0060003;GO:0140581,BP;CC;MF,,PF00122;PF00403;PF00702,IPR001757;IPR006121;IPR006122;IPR008250;IPR017969;IPR018303;IPR023214;IPR023299;IPR027256
YMR107W,30.238589086990586,1.9776317757658335,0.4001920985476843,4.9417062029529095,7.74418529803107e-7,5.30417897582063e-6,SPG4,SPG4,Protein required for high temperature survival during stationary phase; not required for growth on nonfermentable carbon sources,S000004713,A0A0L8VK10,GO:0003674;GO:0005575;GO:0008150,BP;CC;MF,,PF17325,IPR020485
YFL061W,61.76745847877862,1.9158381118023544,0.3880864441863392,4.936627239890057,7.948518624242712e-7,5.4323479558541904e-6,DDI3,DDI3,Cyanamide hydratase that detoxifies cyanamide; member of the HD domain metalloprotein superfamily; expression is induced over 100-fold by cyanamide and by SN2-type DNA alkylating agents such as MMS and DMA; induction decreased in rad6 and rad18 mutants; gene and protein are identical to DDI2 and Ddi2p,S000001833,B3LPG7,GO:0005575;GO:0008270;GO:0016829;GO:0018820;GO:0018890,BP;CC;MF,,PF01966,IPR003607;IPR006674;IPR017771
YMR129W,196.65564282760266,-1.148140202141036,0.23256961533809734,-4.936759260111993,7.943142143509418e-7,5.4323479558541904e-6,POM152,POM152,"Glycoprotein subunit of transmembrane ring of nuclear pore complex; contributes to nucleocytoplasmic transport, nuclear pore complex (NPC) biogenesis and spindle pole body duplication; type II transmembrane protein composed of N-terminal cytosolic and C-terminal nuclear envelope lumenal domains; homologous to human NUP210",S000004736,C7GU89,GO:0005641;GO:0005643;GO:0005739;GO:0006606;GO:0006999;GO:0015031;GO:0017056;GO:0030474;GO:0031965;GO:0034399;GO:0043495;GO:0051028;GO:0070762;GO:0071944,BP;CC;MF,,PF23664;PF24097;PF24312;PF24519;PF24527,
YOR215C,413.56133426741246,1.193229196241009,0.2418366608839538,4.934029405961673,8.05503045140632e-7,5.4991910595276665e-6,AIM41,AIM41,Protein of unknown function; the authentic protein is detected in highly purified mitochondria in high-throughput studies; null mutant displays reduced frequency of mitochondrial genome loss,S000005741,A0A0L8VH24,GO:0003674;GO:0005739;GO:0008150;GO:0016884,BP;CC;MF,,PF09424,IPR003789;IPR019004
YER184C,34.67088681181006,-2.2838262571100456,0.463235621321085,-4.930161136133883,8.216181851132187e-7,5.603152093941658e-6,TOG1,TOG1,"Transcriptional activator of oleate genes; regulates genes involved in fatty acid utilization; zinc cluster protein; deletion confers sensitivity to Calcufluor white, and prevents growth on glycerol or lactate as sole carbon source",S000000986,C7GUZ2,GO:0000981;GO:0003677;GO:0003700;GO:0005634;GO:0006351;GO:0006355;GO:0008270;GO:0043565;GO:0045944;GO:0046872,BP;CC;MF,,PF00172;PF04082,IPR001138;IPR007219
YLR387C,196.8846248847009,0.845535816908495,0.17154982145850353,4.928806160914735,8.273360738362557e-7,5.636059661570609e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLR287C-A,813.49114114093,1.7876747326974576,0.36273932959278654,4.928262768485327,8.296398970114573e-7,5.645663738822579e-6,RPS30A,RPS30A,"Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S30, no bacterial homolog; RPS30A has a paralog, RPS30B, that arose from the whole genome duplication",S000004278,A6ZP27,GO:0002181;GO:0003735;GO:0005737;GO:0005829;GO:0005840;GO:0006412;GO:0006451;GO:0010494;GO:0022627;GO:1990904,BP;CC;MF,03010,PF04758,IPR006846
YOL158C,5.842480269472009,6.626212052891502,1.3446391407214828,4.927873845272811,8.312926086916301e-7,5.650821123668078e-6,ENB1,ENB1,Ferric enterobactin transmembrane transporter; expressed under conditions of iron deprivation; member of the major facilitator superfamily; expression is regulated by Rcs1p and affected by chloroquine treatment,S000005518,B5VR99,GO:0000324;GO:0005768;GO:0005774;GO:0005886;GO:0006811;GO:0006826;GO:0006879;GO:0010008;GO:0015343;GO:0015620;GO:0015685;GO:0022857;GO:0033101;GO:0055085;GO:0071944,BP;CC;MF,,PF07690,IPR011701;IPR020846
YMR110C,359.34087055623166,1.027615627785794,0.20861163718215467,4.9259746084467215,8.394089840476098e-7,5.699857778774898e-6,HFD1,HFD1,"Dehydrogenase involved in ubiquinone and sphingolipid metabolism; converts 4-hydroxybenzaldehyde into 4-hydroxybenzoate for ubiquinone anabolism, hexadecenal to hexadecenoic acid in sphingosine 1-phosphate catabolism; human homolog ALDH3A2, mutated in Sjogren-Larsson syndrome, can rescue yeast hfd1 mutant; human ALDH3A1, but not ALDH3A2, rescues pABA- respiratory growth phenotype of hfd1 null; data suggest that dual functions of Hfd1p have diverged in human ALDH3A1, ALDH3A2",S000004716,A0A0L8VJN5,GO:0004029;GO:0005737;GO:0005739;GO:0005741;GO:0005768;GO:0005783;GO:0005811;GO:0005829;GO:0006081;GO:0006665;GO:0006744;GO:0009058;GO:0010008;GO:0016020;GO:0016491;GO:0016620;GO:0018484;GO:0046185;GO:0047770,BP;CC;MF,,PF00171,IPR012394;IPR015590;IPR016161;IPR016162;IPR016163;IPR029510
YHR027C,853.0633910878432,0.7161254422867462,0.14541167407662195,4.924813958949385,8.444065243198812e-7,5.727633943157949e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL002C,164.612648633183,1.4328930989132793,0.29114068022430295,4.921651958116393,8.581673041751415e-7,5.808495740478047e-6,RLP7,RLP7,Nucleolar protein similar to large ribosomal subunit L7 proteins; constituent of 66S pre-ribosomal particles; plays an essential role in processing of precursors to the large ribosomal subunit RNAs; binds junction of ITS2 and ITS2-proximal stem between the 3' end of 5.8S rRNA and the 5' end of 25S rRNA,S000004947,A0A0L8VIV3,GO:0000463;GO:0000465;GO:0003723;GO:0003729;GO:0003735;GO:0005730;GO:0022625;GO:0030687;GO:0042134;GO:0042254;GO:0042273,BP;CC;MF,03010,PF00327,IPR016082;IPR018038
YNL273W,117.03643847350692,-1.0780121248771026,0.21902632692342003,-4.921838118821291,8.573511996571713e-7,5.808495740478047e-6,TOF1,TOF1,"Subunit of a replication-pausing checkpoint complex; the replication fork protection complex (Tof1p-Mrc1p-Csm3p) acts at stalled forks and is required for rapid replication fork progression, replisome stabilization under stress, mediating checkpoint signaling and promoting sister chromatid cohesion after damage, facilitating gap repair of damaged DNA; interacts with the MCM helicase; recruits Top1p to the fork to suppress DNA damage; relocalizes to the cytosol in response to hypoxia to hypoxia",S000005217,B3LPB2,GO:0000076;GO:0003674;GO:0003677;GO:0005634;GO:0005829;GO:0006260;GO:0006281;GO:0006974;GO:0007064;GO:0008156;GO:0031297;GO:0031298;GO:0043111;GO:0043570;GO:0043596;GO:0051321,BP;CC;MF,,PF04821,IPR006906
YGR199W,133.0382315743293,-1.1914672909903357,0.24210974730611814,-4.9211867933754485,8.602097977951917e-7,5.816086587876483e-6,PMT6,PMT6,Protein O-mannosyltransferase; transfers mannose from dolichyl phosphate-D-mannose to protein serine/threonine residues of secretory proteins; reaction is essential for cell wall rigidity; member of a family of mannosyltransferases,S000003431,B3LI38,GO:0000030;GO:0004169;GO:0005783;GO:0005789;GO:0006486;GO:0006493;GO:0016020;GO:0016740;GO:0016757;GO:0035269,BP;CC;MF,00514,PF02366;PF02815;PF16192,IPR003342;IPR016093;IPR027005;IPR032421
YNL192W,220.45411411922834,-1.0757031297063728,0.2188686456157207,-4.914834313888166,8.885757481856374e-7,6.0014501067297326e-6,CHS1,CHS1,Chitin synthase I; requires activation from zymogenic form in order to catalyze the transfer of N-acetylglucosamine (GlcNAc) to chitin; required for repairing the chitin septum during cytokinesis; transcription activated by mating factor,S000005136,A6ZRP5,GO:0000920;GO:0004100;GO:0005829;GO:0005886;GO:0006031;GO:0016740;GO:0016757;GO:0016758;GO:0030428;GO:0045009;GO:0071555;GO:0071944,BP;CC;MF,00520,PF01644;PF08407,IPR004834;IPR004835;IPR013616;IPR029044
YLL039C,2609.101313840201,0.8826044850323119,0.17966261350679405,4.912566213999418,8.989201082701752e-7,6.064829576630509e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR126W-A,76.06207105576776,1.2743921049043472,0.2595940119109929,4.909173734490064,9.146092585951599e-7,6.150966419625596e-6,MEO1,MEO1,"Protein of unknown function; identified by gene-trapping, microarray analysis, and genome-wide homology searches; mRNA identified as translated by ribosome profiling data; SWAT-GFP, seamless-GFP and mCherry fusion proteins localize to the endoplasmic reticulum; partially overlaps the dubious ORF YBR126W-B",S000028600,A0A0L8VUZ2,GO:0003674;GO:0005783;GO:0008150;GO:0016020,BP;CC;MF,,,
YDR461W,33.23167703486625,1.6376096889135412,0.3335809867111703,4.909181740419332,9.145719251864338e-7,6.150966419625596e-6,MFA1,MFA1,"Mating pheromone a-factor; made by a cells; interacts with alpha cells to induce cell cycle arrest and other responses leading to mating; biogenesis involves C-terminal modification, N-terminal proteolysis, and export; also encoded by MFA2",S000002869,A6ZZ51,GO:0000750;GO:0000772;GO:0005186;GO:0005576;GO:0005783;GO:0005886,BP;CC;MF,04011,PF17317,
YNL097C,87.14789762100833,1.251165543669302,0.25486167845337454,4.909194474673428,9.145125455822592e-7,6.150966419625596e-6,PHO23,PHO23,Component of the Rpd3L histone deacetylase complex; involved in transcriptional regulation of PHO5; affects termination of snoRNAs and cryptic unstable transcripts (CUTs); C-terminus shares significant sequence identity with the human candidate tumor suppressor p33-ING1 and its isoform ING3,S000005041,A6ZRY4,GO:0000118;GO:0000785;GO:0005634;GO:0006325;GO:0006355;GO:0008270;GO:0016479;GO:0033698;GO:0034605;GO:0045944;GO:0046872;GO:0061186;GO:0061188;GO:0070210;GO:0140002;GO:2000219,BP;CC;MF,,PF12998,IPR001965;IPR011011;IPR013083;IPR019786;IPR019787;IPR024610;IPR028651
YNR068C,105.29415361902744,-1.3521962671817798,0.2755072384452562,-4.90802446720638,9.199837959917451e-7,6.173961393929723e-6,NA,BUL3,"Protein of unknown function; exhibits homology to C-terminal end of Bul1p; expressed as a readthrough product of BSC5, the readthrough locus being termed BUL3; the BUL3 readthrough product is involved in ubiquitin-mediated sorting of plasma membrane proteins and interacts with WW domains of Rsp5p in vitro, but in a functionally different way than the non-readthrough form",S000005351,A6ZSE2,GO:0003674;GO:0005575;GO:0008150,BP;CC;MF,,PF04426,IPR022794
YOR337W,161.65996694835428,-1.3810088846769635,0.2813777485004562,-4.908024504555748,9.199836208346958e-7,6.173961393929723e-6,TEA1,TEA1,Ty1 enhancer activator involved in Ty enhancer-mediated transcription; required for full levels of Ty enhancer-mediated transcription; C6 zinc cluster DNA-binding protein,S000005864,A0A0L8VHN9,GO:0000981;GO:0003677;GO:0005634;GO:0006351;GO:0006355;GO:0006357;GO:0006368;GO:0008270;GO:0043565;GO:0046872;GO:0051285,BP;CC;MF,,PF00172;PF04082,IPR001138;IPR007219;IPR033054
